Id|Codigo|Habilitado
15933|19932131-5|1
15934|19932174-1|1
15935|19932281-1|1
15936|19932283-2|1
15937|19932363-11|1
15938|19932383-1|1
15939|19932395-4|1
15940|19932412-2|1
15941|19932415-9|1
15942|19932283-4|1
15943|19932338-2|1
15944|19932396-1|1
15945|19932457-5|1
15946|19932283-3|1
15947|19932311-1|1
15948|19932457-3|1
15949|19932463-1|1
15950|19932396-3|1
15951|19932445-1|1
15952|19932460-2|1
15953|19932152-2|1
15954|19932444-3|1
15955|19932445-2|1
15956|19932457-4|1
15957|19932281-3|1
15958|19932308-4|1
15959|19932352-1|1
15960|19932384-2|1
15961|19932415-11|1
15962|19932415-5|1
15963|19932606-1|1
15964|19932606-3|1
15965|19932309-1|1
15966|19932338-1|1
15967|19932395-9|1
15968|19932606-2|1
15969|19932381-2|1
15970|19932395-3|1
15971|19932411-1|1
15972|19932592-1|1
15973|19932247-1|1
15974|19932304-2|1
15975|19932322-10|1
15976|19932322-2|1
15977|19932303-3|1
15978|19932304-1|1
15979|19932304-3|1
15980|19932322-7|1
15981|19932381-1|1
15982|19932363-1|1
15983|19932363-6|1
15984|19932382-1|1
15985|19932606-5|1
15986|19932652-19|1
15987|19932576-2|1
15988|19932592-3|1
15989|19932606-7|1
15990|19932610-1|1
15991|19932363-18|1
15992|19932363-20|1
15993|19932367-1|1
15994|19932410-1|1
15995|19932395-6|1
15996|19932396-6|1
15997|19932573-1|1
15998|19932363-13|1
15999|19932384-5|1
16000|19932415-6|1
16001|19932444-2|1
16002|19932598-2|1
16003|19932322-4|1
16004|19932363-5|1
16005|19932363-9|1
16006|19932413-1|1
16007|19932415-1|1
16008|19932363-3|1
16009|19932395-2|1
16010|19932396-2|1
16011|19932466-2|1
16012|19932383-3|1
16013|19932652-16|1
16014|19932652-18|1
16015|19932660-2|1
16016|19932363-2|1
16017|19932363-7|1
16018|19932363-8|1
16019|19932391-2|1
16020|19932610-10|1
16021|19931778-33|1
16022|19931778-5|1
16023|19931804-2|1
16024|19931835-2|1
16025|19932659-2|1
16026|19932660-12|1
16027|19932660-15|1
16028|19932712-3|1
16029|19932652-17|1
16030|19932652-7|1
16031|19932660-16|1
16032|19932660-17|1
16033|19932610-6|1
16034|19932652-3|1
16035|19932660-8|1
16036|19932747-3|1
16037|19932577-2|1
16038|19932598-1|1
16039|19932606-6|1
16040|19932610-9|1
16041|19932652-5|1
16042|19932660-1|1
16043|19932660-11|1
16044|19932660-6|1
16045|19932709-2|1
16046|19932415-10|1
16047|19932457-2|1
16048|19932652-11|1
16049|19932660-18|1
16050|19932415-7|1
16051|19932444-1|1
16052|19932652-4|1
16053|19932720-1|1
16054|19932720-3|1
16055|19932660-5|1
16056|19932660-9|1
16057|19932720-2|1
16058|19932747-9|1
16059|19932457-1|1
16060|19932610-2|1
16061|19932660-14|1
16062|19932709-4|1
16063|19932712-1|1
16064|19932610-4|1
16065|19932616-1|1
16066|19932660-19|1
16067|19932710-1|1
16068|19932610-8|1
16069|19932652-9|1
16070|19932660-10|1
16071|19932754-1|1
16072|19931956-1|1
16073|19932131-4|1
16074|19932133-1|1
16075|19932241-1|1
16076|19932310-1|1
16077|19932754-16|1
16078|19932754-9|1
16079|19932763-2|1
16080|19932788-2|1
16081|19932412-1|1
16082|19932415-4|1
16083|19932443-1|1
16084|19932780-1|1
16085|19932465-1|1
16086|19932578-1|1
16087|19932592-2|1
16088|19932604-2|1
16089|19932443-2|1
16090|19932466-1|1
16091|19932573-3|1
16092|19932577-1|1
16093|19932353-1|1
16094|19932363-17|1
16095|19932383-2|1
16096|19932652-10|1
16097|19932754-14|1
16098|19932754-7|1
16099|19932754-8|1
16100|19932763-1|1
16101|19932780-3|1
16102|19932652-13|1
16103|19932749-1|1
16104|19932754-11|1
16105|19932853-2|1
16106|19932712-2|1
16107|19932747-7|1
16108|19932754-13|1
16109|19932770-2|1
16110|19932592-4|1
16111|19932606-9|1
16112|19932610-3|1
16113|19932614-1|1
16114|19932709-5|1
16115|19932754-2|1
16116|19932815-2|1
16117|19932898-1|1
16118|19932747-5|1
16119|19932754-15|1
16120|19932793-2|1
16121|19932854-5|1
16122|19932660-7|1
16123|19932720-4|1
16124|19932747-1|1
16125|19932754-12|1
16126|19932754-3|1
16127|19932754-6|1
16128|19932864-4|1
16129|19932912-3|1
16130|19932916-1|1
16131|19932853-10|1
16132|19932910-2|1
16133|19932911-4|1
16134|19932917-1|1
16135|19932747-4|1
16136|19932792-1|1
16137|19932854-1|1
16138|19932864-2|1
16139|19932788-1|1
16140|19932826-4|1
16141|19932853-5|1
16142|19932854-7|1
16143|19932910-3|1
16144|19932652-2|1
16145|19932652-8|1
16146|19932659-1|1
16147|19932660-3|1
16148|19932710-2|1
16149|19932613-1|1
16150|19932709-3|1
16151|19932771-1|1
16152|19932826-1|1
16153|19932395-8|1
16154|19932573-2|1
16155|19932610-7|1
16156|19932652-15|1
16157|19932415-3|1
16158|19932660-21|1
16159|19932771-2|1
16160|19932792-2|1
16161|19932710-3|1
16162|19932770-1|1
16163|19932815-1|1
16164|19932853-1|1
16165|19932604-1|1
16166|19932651-1|1
16167|19932747-6|1
16168|19932842-1|1
16169|19932853-8|1
16170|19932905-2|1
16171|19932915-1|1
16172|19932994-6|1
16173|19932652-1|1
16174|19932652-14|1
16175|19932788-3|1
16176|19932792-3|1
16177|19932939-3|1
16178|19932939-5|1
16179|19932984-16|1
16180|19932995-6|1
16181|19932996-19|1
16182|19932853-6|1
16183|19932913-1|1
16184|19932996-1|1
16185|19932996-2|1
16186|19932984-13|1
16187|19932984-8|1
16188|19932995-3|1
16189|19932996-10|1
16190|19932974-2|1
16191|19932974-3|1
16192|19932984-1|1
16193|19932984-12|1
16194|19932994-3|1
16195|19932908-1|1
16196|19932913-4|1
16197|19932976-1|1
16198|19932984-11|1
16199|19932780-2|1
16200|19932852-1|1
16201|19932854-4|1
16202|19932864-1|1
16203|19932576-1|1
16204|19932652-6|1
16205|19932660-20|1
16206|19932912-1|1
16207|19932864-3|1
16208|19932911-3|1
16209|19932994-5|1
16210|19932996-4|1
16211|19932853-3|1
16212|19932854-6|1
16213|19932984-9|1
16214|19932996-15|1
16215|19932853-9|1
16216|19932898-2|1
16217|19932984-3|1
16218|19932996-11|1
16219|19932460-1|1
16220|19932660-4|1
16221|19932910-4|1
16222|19932994-2|1
16223|19933000-1|1
16224|19932853-12|1
16225|19932913-2|1
16226|19932996-22|1
16227|19932997-2|1
16228|19932652-12|1
16229|19932660-13|1
16230|19932854-3|1
16231|19932905-3|1
16232|19932905-1|1
16233|19932912-4|1
16234|19932937-1|1
16235|19932994-1|1
16236|19933045-2|1
16237|19932912-2|1
16238|19932939-2|1
16239|19932984-2|1
16240|19932996-16|1
16241|19932939-4|1
16242|19932974-1|1
16243|19933000-5|1
16244|19933004-2|1
16245|19932793-3|1
16246|19932815-3|1
16247|19932995-2|1
16248|19932996-27|1
16249|19932974-4|1
16250|19932994-4|1
16251|19932996-25|1
16252|19933045-1|1
16253|19932812-1|1
16254|19932939-1|1
16255|19932996-14|1
16256|19932996-21|1
16257|19932995-5|1
16258|19932996-23|1
16259|19932998-6|1
16260|19933000-2|1
16261|19932853-11|1
16262|19932853-4|1
16263|19932854-2|1
16264|19932984-7|1
16265|19932996-13|1
16266|19932910-1|1
16267|19932913-3|1
16268|19932995-1|1
16269|19932996-5|1
16270|19932996-20|1
16271|19932996-8|1
16272|19932997-1|1
16273|19932998-4|1
16274|19933064-2|1
16275|19933064-7|1
16276|19933-1|1
16277|19932996-18|1
16278|19932998-2|1
16279|19933124-9|1
16280|19933145-3|1
16281|19932826-2|1
16282|19932976-2|1
16283|19932984-5|1
16284|19932996-17|1
16285|19932997-3|1
16286|19932998-1|1
16287|19932998-5|1
16288|19933000-4|1
16289|19933004-1|1
16290|19933115-1|1
16291|19933217-1|1
16292|19933217-4|1
16293|19933145-8|1
16294|19933147-1|1
16295|19933212-1|1
16296|19933217-3|1
16297|19932754-10|1
16298|19932754-4|1
16299|19932911-1|1
16300|19932984-4|1
16301|19933137-2|1
16302|19933145-6|1
16303|19933145-7|1
16304|19933225-2|1
16305|19933147-3|1
16306|19933-2|1
16307|19933215-3|1
16308|19933217-2|1
16309|19933227-4|1
16310|19933064-1|1
16311|19933064-3|1
16312|19933125-1|1
16313|19933145-1|1
16314|19933146-3|1
16315|19933216-1|1
16316|19933268-3|1
16317|19933278-1|1
16318|19933227-6|1
16319|19933268-4|1
16320|19933268-6|1
16321|19933276-2|1
16322|19932996-6|1
16323|19932999-2|1
16324|19933064-9|1
16325|19933067-1|1
16326|19933004-3|1
16327|19933042-2|1
16328|19933067-2|1
16329|19933147-5|1
16330|19932998-3|1
16331|19932999-1|1
16332|19932999-5|1
16333|19933042-4|1
16334|19932996-24|1
16335|19933042-3|1
16336|19933124-1|1
16337|19933145-2|1
16338|19932996-28|1
16339|19932996-7|1
16340|19933064-12|1
16341|19933226-2|1
16342|19933124-7|1
16343|19933216-4|1
16344|19933268-5|1
16345|19933336-4|1
16346|19933226-1|1
16347|19933276-4|1
16348|19933336-3|1
16349|19933042-1|1
16350|19933125-4|1
16351|19933216-5|1
16352|19933225-1|1
16353|19932999-4|1
16354|19933064-10|1
16355|19933210-1|1
16356|19933289-1|1
16357|19933064-11|1
16358|19933227-5|1
16359|19933249-3|1
16360|19933276-3|1
16361|19932995-4|1
16362|19933067-4|1
16363|19933147-4|1
16364|19933215-1|1
16365|19933215-4|1
16366|19933216-2|1
16367|19933276-1|1
16368|19933289-3|1
16369|19933336-2|1
16370|19933124-2|1
16371|19933124-5|1
16372|19933145-5|1
16373|19933146-1|1
16374|19932853-7|1
16375|19932911-2|1
16376|19932984-15|1
16377|19932999-3|1
16378|19933216-3|1
16379|19933064-4|1
16380|19933064-6|1
16381|19933067-3|1
16382|19933268-1|1
16383|19933124-3|1
16384|19933124-6|1
16385|19933147-2|1
16386|19933216-6|1
16387|19932984-6|1
16388|19932996-3|1
16389|19933064-8|1
16390|19933145-4|1
16391|19933300-2|1
16392|19933337-3|1
16393|19933337-6|1
16394|19933399-2|1
16395|19933379-3|1
16396|19933465-1|1
16397|19933468-1|1
16398|19933471-3|1
16399|19933487-13|1
16400|19932999-6|1
16401|19933110-1|1
16402|19933137-1|1
16403|19933337-2|1
16404|19932998-7|1
16405|19933064-5|1
16406|19933146-2|1
16407|19933289-8|1
16408|19933337-5|1
16409|19933337-8|1
16410|19933362-4|1
16411|19933487-5|1
16412|19933487-6|1
16413|19933337-9|1
16414|19933487-10|1
16415|19933498-3|1
16416|19933545-1|1
16417|19933227-3|1
16418|19933268-2|1
16419|19933357-1|1
16420|19933362-1|1
16421|19933336-1|1
16422|19933407-2|1
16423|19933435-2|1
16424|19933465-2|1
16425|19933497-2|1
16426|19933550-1|1
16427|19933606-12|1
16428|19933606-14|1
16429|19933227-1|1
16430|19933337-1|1
16431|19933407-5|1
16432|19933434-1|1
16433|19933337-15|1
16434|19933357-2|1
16435|19933399-1|1
16436|19933407-6|1
16437|19933337-13|1
16438|19933476-1|1
16439|19933606-10|1
16440|19933289-7|1
16441|19933379-1|1
16442|19933397-4|1
16443|19933466-2|1
16444|19933549-3|1
16445|19933289-2|1
16446|19933289-4|1
16447|19933358-2|1
16448|19933497-1|1
16449|19933606-3|1
16450|19933337-10|1
16451|19933465-5|1
16452|19933465-6|1
16453|19933487-2|1
16454|19933606-1|1
16455|19933606-7|1
16456|19933606-9|1
16457|19933215-2|1
16458|19933216-7|1
16459|19933289-5|1
16460|19933289-6|1
16461|19933379-2|1
16462|19933397-2|1
16463|19933471-2|1
16464|19933487-7|1
16465|19933611-1|1
16466|19933626-3|1
16467|19933471-1|1
16468|19933606-4|1
16469|19933628-2|1
16470|19932996-9|1
16471|19933000-3|1
16472|19933289-9|1
16473|19933379-4|1
16474|19933337-14|1
16475|19933606-6|1
16476|19933628-4|1
16477|19933337-7|1
16478|19933397-3|1
16479|19933407-1|1
16480|19933487-12|1
16481|19933549-5|1
16482|19933606-2|1
16483|19933694-2|1
16484|19933337-4|1
16485|19933362-2|1
16486|19933465-3|1
16487|19933549-4|1
16488|19933249-1|1
16489|19933407-4|1
16490|19933606-5|1
16491|19933607-1|1
16492|19933465-7|1
16493|19933549-1|1
16494|19933606-11|1
16495|19933487-3|1
16496|19933606-15|1
16497|19933609-2|1
16498|19933362-3|1
16499|19933545-2|1
16500|19933545-3|1
16501|19933610-3|1
16502|19933626-1|1
16503|19933606-16|1
16504|19933610-2|1
16505|19933611-2|1
16506|19933715-1|1
16507|19933124-4|1
16508|19933125-2|1
16509|19933125-3|1
16510|19933300-1|1
16511|19933487-4|1
16512|19933397-1|1
16513|19933487-11|1
16514|19933606-13|1
16515|19933498-2|1
16516|19933715-2|1
16517|19933715-3|1
16518|19933739-3|1
16519|19933608-1|1
16520|19933628-6|1
16521|19933689-3|1
16522|19933750-1|1
16523|19933435-1|1
16524|19933465-4|1
16525|19933466-1|1
16526|19933467-1|1
16527|19933487-1|1
16528|19933626-2|1
16529|19933694-1|1
16530|19933711-4|1
16531|19933711-6|1
16532|19933608-3|1
16533|19933628-1|1
16534|19933716-1|1
16535|19933755-1|1
16536|19933606-8|1
16537|19933680-1|1
16538|19933689-1|1
16539|19933714-3|1
16540|19933379-5|1
16541|19933468-2|1
16542|19933498-1|1
16543|19933689-4|1
16544|19933740-5|1
16545|19933756-2|1
16546|19933763-4|1
16547|19933798-14|1
16548|19933798-4|1
16549|19933711-2|1
16550|19933755-2|1
16551|19933755-4|1
16552|19933763-2|1
16553|19933335-1|1
16554|19933337-11|1
16555|19933407-3|1
16556|19933468-3|1
16557|19933610-1|1
16558|19933626-4|1
16559|19933727-3|1
16560|19933727-4|1
16561|19933740-3|1
16562|19933711-3|1
16563|19933748-1|1
16564|19933763-3|1
16565|19933783-1|1
16566|19933798-11|1
16567|19933796-1|1
16568|19933798-15|1
16569|19933836-8|1
16570|19933838-1|1
16571|19933798-7|1
16572|19933836-5|1
16573|19933837-2|1
16574|19933838-3|1
16575|19933856-1|1
16576|19933487-9|1
16577|19933716-2|1
16578|19933816-1|1
16579|19933836-6|1
16580|19933727-2|1
16581|19933797-1|1
16582|19933798-8|1
16583|19933836-2|1
16584|19933711-7|1
16585|19933740-2|1
16586|19933756-1|1
16587|19933798-6|1
16588|19933711-5|1
16589|19933747-1|1
16590|19933781-1|1
16591|19933798-10|1
16592|19933755-3|1
16593|19933798-18|1
16594|19933798-2|1
16595|19933831-1|1
16596|19933711-1|1
16597|19933746-1|1
16598|19933814-4|1
16599|19933836-4|1
16600|19933867-2|1
16601|19933739-2|1
16602|19933760-1|1
16603|19933816-2|1
16604|19933867-1|1
16605|19933739-1|1
16606|19933756-3|1
16607|19933763-1|1
16608|19933838-2|1
16609|19933838-4|1
16610|19933763-5|1
16611|19933798-12|1
16612|19933814-2|1
16613|19933816-3|1
16614|19933628-3|1
16615|19933689-2|1
16616|19933714-1|1
16617|19933740-6|1
16618|19933797-2|1
16619|19933798-17|1
16620|19933836-1|1
16621|19933867-3|1
16622|19933628-5|1
16623|19933711-8|1
16624|19933727-1|1
16625|19933740-4|1
16626|19933549-2|1
16627|19933607-3|1
16628|19933740-1|1
16629|19933798-16|1
16630|19933797-3|1
16631|19933798-1|1
16632|19933835-5|1
16633|19933868-3|1
16634|19933608-2|1
16635|19933609-1|1
16636|19933783-2|1
16637|19933798-19|1
16638|19933814-3|1
16639|19933497-3|1
16640|19933756-4|1
16641|19933798-9|1
16642|19933835-6|1
16643|19933838-6|1
16644|19933755-5|1
16645|19933835-3|1
16646|19933837-4|1
16647|19933932-6|1
16648|19933932-7|1
16649|19933836-9|1
16650|19933951-2|1
16651|19933951-9|1
16652|19933951-4|1
16653|19933951-6|1
16654|19933998-1|1
16655|19933798-13|1
16656|19933835-1|1
16657|19933932-1|1
16658|19933934-2|1
16659|19933956-4|1
16660|19933842-1|1
16661|19933856-2|1
16662|19933859-2|1
16663|19933951-5|1
16664|19933838-5|1
16665|19933867-4|1
16666|19933951-1|1
16667|19933979-3|1
16668|19934062-3|1
16669|19934076-2|1
16670|19934100-1|1
16671|19934105-5|1
16672|19933958-4|1
16673|19933985-2|1
16674|19933998-4|1
16675|19934015-2|1
16676|19934052-2|1
16677|19933951-8|1
16678|19934000-3|1
16679|19934015-4|1
16680|19934149-11|1
16681|19934173-1|1
16682|19934292-7|1
16683|19934333-12|1
16684|19934333-9|1
16685|19934359-3|1
16686|19934382-1|1
16687|19934385-1|1
16688|19934074-2|1
16689|19934105-1|1
16690|19934143-4|1
16691|19934273-11|1
16692|19934404-2|1
16693|19934505-1|1
16694|19934617-3|1
16695|19934648-2|1
16696|19934153-4|1
16697|19934225-1|1
16698|19934359-2|1
16699|19934388-2|1
16700|19934685-5|1
16701|19934714-4|1
16702|19934762-1|1
16703|19934827-2|1
16704|19933951-7|1
16705|19934075-4|1
16706|19934149-4|1
16707|19934153-3|1
16708|19934333-1|1
16709|19934373-1|1
16710|19934373-2|1
16711|19934588-4|1
16712|19934390-1|1
16713|19934555-1|1
16714|19934565-1|1
16715|19934566-2|1
16716|19933798-5|1
16717|19933814-1|1
16718|19933958-1|1
16719|19933979-2|1
16720|19934153-8|1
16721|19934155-10|1
16722|19934159-8|1
16723|19934168-2|1
16724|19933956-3|1
16725|19933979-1|1
16726|19933979-6|1
16727|19934144-1|1
16728|19934153-2|1
16729|19934894-5|1
16730|19934936-9|1
16731|19935145-1|1
16732|19935159-3|1
16733|19935196-1|1
16734|19933868-1|1
16735|19933956-5|1
16736|19933958-6|1
16737|19933979-5|1
16738|19934074-1|1
16739|19934588-3|1
16740|19934617-2|1
16741|19934617-4|1
16742|19934621-4|1
16743|19934589-3|1
16744|19934667-1|1
16745|19934676-1|1
16746|19934689-16|1
16747|19934689-7|1
16748|19934174-6|1
16749|19934273-25|1
16750|19934273-3|1
16751|19934315-1|1
16752|19934153-6|1
16753|19934168-3|1
16754|19934174-5|1
16755|19934273-2|1
16756|19934447-1|1
16757|19934541-7|1
16758|19934552-4|1
16759|19934559-1|1
16760|19934143-5|1
16761|19934159-5|1
16762|19934170-1|1
16763|19934177-2|1
16764|19934636-3|1
16765|19934659-2|1
16766|19934697-6|1
16767|19934821-5|1
16768|19934292-4|1
16769|19934293-5|1
16770|19934333-6|1
16771|19934333-7|1
16772|19934691-2|1
16773|19934714-6|1
16774|19934732-1|1
16775|19933835-2|1
16776|19933859-5|1
16777|19933859-6|1
16778|19933958-7|1
16779|19934567-4|1
16780|19934568-1|1
16781|19934649-4|1
16782|19934659-6|1
16783|19933837-1|1
16784|19933859-4|1
16785|19933956-2|1
16786|19933958-2|1
16787|19934273-4|1
16788|19934395-4|1
16789|19934395-5|1
16790|19934458-1|1
16791|19934372-4|1
16792|19934382-4|1
16793|19934507-1|1
16794|19934545-2|1
16795|19934565-5|1
16796|19934941-6|1
16797|19934992-8|1
16798|19934992-9|1
16799|19934993-7|1
16800|19934675-2|1
16801|19934684-4|1
16802|19934689-15|1
16803|19934689-4|1
16804|19934697-2|1
16805|19934503-1|1
16806|19934553-1|1
16807|19934567-3|1
16808|19934648-12|1
16809|19933934-1|1
16810|19933958-3|1
16811|19933961-1|1
16812|19934062-4|1
16813|19934152-3|1
16814|19934565-9|1
16815|19934621-6|1
16816|19934648-18|1
16817|19934648-4|1
16818|19935018-1|1
16819|19935124-2|1
16820|19935127-3|1
16821|19934648-7|1
16822|19934676-2|1
16823|19934683-2|1
16824|19934689-12|1
16825|19934015-1|1
16826|19934075-5|1
16827|19934099-2|1
16828|19934100-2|1
16829|19934143-1|1
16830|19933998-2|1
16831|19933998-3|1
16832|19934143-2|1
16833|19934143-3|1
16834|19934768-16|1
16835|19934768-18|1
16836|19934893-3|1
16837|19934941-11|1
16838|19934941-2|1
16839|19934159-4|1
16840|19934273-6|1
16841|19934273-8|1
16842|19934292-1|1
16843|19933932-5|1
16844|19933936-1|1
16845|19934000-2|1
16846|19934061-1|1
16847|19934149-12|1
16848|19934691-1|1
16849|19934697-3|1
16850|19934714-8|1
16851|19933859-1|1
16852|19934105-3|1
16853|19934174-3|1
16854|19934181-1|1
16855|19933958-5|1
16856|19934062-1|1
16857|19934091-4|1
16858|19934148-1|1
16859|19934226-3|1
16860|19933983-2|1
16861|19933985-1|1
16862|19934052-1|1
16863|19934149-6|1
16864|19934153-7|1
16865|19934689-18|1
16866|19934697-4|1
16867|19934774-3|1
16868|19934934-1|1
16869|19934983-1|1
16870|19934992-2|1
16871|19934993-2|1
16872|19934993-3|1
16873|19935055-1|1
16874|19934330-1|1
16875|19934395-2|1
16876|19934544-12|1
16877|19934621-7|1
16878|19934149-5|1
16879|19934173-2|1
16880|19934273-1|1
16881|19934273-22|1
16882|19934290-2|1
16883|19934155-9|1
16884|19934159-3|1
16885|19934226-1|1
16886|19934264-1|1
16887|19934265-3|1
16888|19934273-5|1
16889|19934290-1|1
16890|19934292-6|1
16891|19934226-2|1
16892|19934226-5|1
16893|19934273-18|1
16894|19934374-1|1
16895|19934386-1|1
16896|19934876-5|1
16897|19934876-6|1
16898|19934893-2|1
16899|19934936-12|1
16900|19934621-8|1
16901|19934648-16|1
16902|19934659-5|1
16903|19934683-1|1
16904|19934159-7|1
16905|19934225-4|1
16906|19934273-21|1
16907|19934312-1|1
16908|19934292-5|1
16909|19934333-4|1
16910|19934383-1|1
16911|19934394-4|1
16912|19934149-2|1
16913|19934152-2|1
16914|19934159-6|1
16915|19934182-2|1
16916|19934265-1|1
16917|19934359-1|1
16918|19934382-8|1
16919|19934389-1|1
16920|19934394-2|1
16921|19934685-1|1
16922|19934768-9|1
16923|19934838-1|1
16924|19934838-5|1
16925|19934460-2|1
16926|19934541-2|1
16927|19934565-3|1
16928|19934565-7|1
16929|19934567-1|1
16930|19934273-26|1
16931|19934293-6|1
16932|19934333-10|1
16933|19934394-5|1
16934|19934313-1|1
16935|19934396-4|1
16936|19934447-3|1
16937|19934458-2|1
16938|19934545-1|1
16939|19934552-3|1
16940|19934565-4|1
16941|19934594-3|1
16942|19934648-15|1
16943|19933487-8|1
16944|19933607-2|1
16945|19933836-7|1
16946|19933979-4|1
16947|19933714-2|1
16948|19933749-1|1
16949|19933836-10|1
16950|19933868-2|1
16951|19934062-2|1
16952|19934892-3|1
16953|19934906-3|1
16954|19934936-5|1
16955|19934941-7|1
16956|19933837-3|1
16957|19933867-5|1
16958|19934144-2|1
16959|19934173-3|1
16960|19934273-20|1
16961|19933936-2|1
16962|19933951-3|1
16963|19933983-3|1
16964|19934000-1|1
16965|19934394-6|1
16966|19934396-5|1
16967|19934446-1|1
16968|19934459-2|1
16969|19933979-7|1
16970|19934015-3|1
16971|19934052-3|1
16972|19934075-1|1
16973|19933836-3|1
16974|19933859-3|1
16975|19933932-2|1
16976|19933964-2|1
16977|19934648-13|1
16978|19934648-17|1
16979|19934689-11|1
16980|19934690-4|1
16981|19933932-3|1
16982|19933964-1|1
16983|19934077-2|1
16984|19934091-1|1
16985|19934512-1|1
16986|19934544-1|1
16987|19934545-3|1
16988|19934659-3|1
16989|19934684-1|1
16990|19934104-3|1
16991|19934149-3|1
16992|19934153-5|1
16993|19934155-1|1
16994|19934273-9|1
16995|19934061-2|1
16996|19934077-1|1
16997|19934091-3|1
16998|19934142-1|1
16999|19934155-3|1
17000|19934095-1|1
17001|19934142-2|1
17002|19934149-13|1
17003|19934152-1|1
17004|19934158-1|1
17005|19934541-8|1
17006|19934621-1|1
17007|19934648-5|1
17008|19934648-6|1
17009|19934941-3|1
17010|19934992-3|1
17011|19935010-2|1
17012|19935159-5|1
17013|19934052-4|1
17014|19934076-1|1
