Id|Codigo|AplicaASexo|EdadMinima|EdadMaxima|Sexo
10334|R785|3|0|999|A
10335|R786|3|0|999|A
10336|R787|3|0|999|A
10337|R788|3|0|999|A
10338|R789|3|0|999|A
10339|R790|3|0|999|A
10340|R798|3|0|999|A
10341|Y465|3|0|999|A
10342|Y466|3|0|999|A
10343|Y467|3|0|999|A
10344|Y468|3|0|999|A
10345|Y470|3|0|999|A
10346|R799|3|0|999|A
10347|R80X|3|0|999|A
10348|R81X|3|0|999|A
10349|R820|3|0|999|A
10350|R821|3|0|999|A
10351|Y471|3|0|999|A
10352|Y472|3|0|999|A
10353|Y473|3|0|999|A
10354|Y474|3|0|999|A
10355|Y475|3|0|999|A
10356|R822|3|0|999|A
10357|R823|3|0|999|A
10358|R824|3|0|999|A
10359|R825|3|0|999|A
10360|Y478|3|0|999|A
10361|Y479|3|0|999|A
10362|Y480|3|0|999|A
10363|Y481|3|0|999|A
10364|R826|3|0|999|A
10365|R827|3|0|999|A
10366|R828|3|0|999|A
10367|R829|3|0|999|A
10368|Y482|3|0|999|A
10369|Y483|3|0|999|A
10370|Y484|3|0|999|A
10371|Y485|3|0|999|A
10372|Y490|3|0|999|A
10373|R830|3|0|999|A
10374|R831|3|0|999|A
10375|R832|3|0|999|A
10376|R833|3|0|999|A
10377|Y491|3|0|999|A
10378|Y492|3|0|999|A
10379|Y493|3|0|999|A
10380|Y494|3|0|999|A
10381|R834|3|0|999|A
10382|R835|3|0|999|A
10383|R836|3|0|999|A
10384|R837|3|0|999|A
10385|Y495|3|0|999|A
10386|Y496|3|0|999|A
10387|Y497|3|0|999|A
10388|Y498|3|0|999|A
10389|R838|3|0|999|A
10390|R839|3|0|999|A
10391|R840|3|0|999|A
10392|R841|3|0|999|A
10393|Y499|3|0|999|A
10394|Y500|3|0|999|A
10395|Y501|3|0|999|A
10396|Y502|3|0|999|A
10397|R842|3|0|999|A
10398|R843|3|0|999|A
10399|R844|3|0|999|A
10400|R845|3|0|999|A
10401|R846|3|0|999|A
10402|R847|3|0|999|A
10403|Y508|3|0|999|A
10404|Y509|3|0|999|A
10405|Y510|3|0|999|A
10406|Y511|3|0|999|A
10407|R848|3|0|999|A
10408|R849|3|0|999|A
10409|R850|3|0|999|A
10410|Y512|3|0|999|A
10411|Y513|3|0|999|A
10412|Y514|3|0|999|A
10413|Y515|3|0|999|A
10414|R851|3|0|999|A
10415|R852|3|0|999|A
10416|R853|3|0|999|A
10417|Y516|3|0|999|A
10418|Y517|3|0|999|A
10419|Y518|3|0|999|A
10420|Y519|3|0|999|A
10421|R854|3|0|999|A
10422|R855|3|0|999|A
10423|R856|3|0|999|A
10424|R857|3|0|999|A
10425|R858|3|0|999|A
10426|R859|3|0|999|A
10427|Y520|3|0|999|A
10428|Y521|3|0|999|A
10429|Y522|3|0|999|A
10430|Y523|3|0|999|A
10431|R860|1|10|120|M
10432|R861|1|10|120|M
10433|R862|1|10|120|M
10434|Y524|3|0|999|A
10435|Y525|3|0|999|A
10436|Y526|3|0|999|A
10437|Y527|3|0|999|A
10438|Y528|3|0|999|A
10439|Y529|3|0|999|A
10440|Y530|3|0|999|A
10441|Y531|3|0|999|A
10442|Y532|3|0|999|A
10443|Y533|3|0|999|A
10444|Y534|3|0|999|A
10445|Y535|3|0|999|A
10446|Y536|3|0|999|A
10447|Y537|3|0|999|A
10448|Y538|3|0|999|A
10449|Y539|3|0|999|A
10450|Y540|3|0|999|A
10451|Y541|3|0|999|A
10452|Y542|3|0|999|A
10453|Y543|3|0|999|A
10454|Y544|3|0|999|A
10455|Y545|3|0|999|A
10456|Y546|3|0|999|A
10457|Y547|3|0|999|A
10458|R863|1|10|120|M
10459|R864|1|10|120|M
10460|R865|1|10|120|M
10461|Y548|3|0|999|A
10462|Y549|3|0|999|A
10463|Y550|3|0|999|A
10464|Y551|3|0|999|A
10465|R866|1|10|120|M
10466|R867|1|10|120|M
10467|R868|1|10|120|M
10468|R869|1|10|120|M
10469|R870|2|10|120|F
10470|R871|2|10|120|F
10471|R872|2|10|120|F
10472|Y552|3|0|999|A
10473|Y553|3|0|999|A
10474|Y554|3|0|999|A
10475|Y555|3|0|999|A
10476|R873|2|10|120|F
10477|R874|2|10|120|F
10478|R875|2|10|120|F
10479|Y556|3|0|999|A
10480|Y557|3|0|999|A
10481|Y560|3|0|999|A
10482|R876|2|10|120|F
10483|R877|2|10|120|F
10484|R878|2|10|120|F
10485|R879|2|10|120|F
10486|R890|3|0|999|A
10487|R891|3|0|999|A
10488|Y561|3|0|999|A
10489|Y562|3|0|999|A
10490|Y563|3|0|999|A
10491|Y564|3|0|999|A
10492|R892|3|0|999|A
10493|R893|3|0|999|A
10494|R894|3|0|999|A
10495|R895|3|0|999|A
10496|R896|3|0|999|A
10497|R897|3|0|999|A
10498|Y565|3|0|999|A
10499|Y566|3|0|999|A
10500|Y567|3|0|999|A
10501|Y568|3|0|999|A
10502|R898|3|0|999|A
10503|R899|3|0|999|A
10504|R900|3|0|999|A
10505|R908|3|0|999|A
10506|R91X|3|0|999|A
10507|R92X|3|0|999|A
10508|R930|3|0|999|A
10509|R931|3|0|999|A
10510|Y569|3|0|999|A
10511|Y570|3|0|999|A
10512|Y571|3|0|999|A
10513|Y572|3|0|999|A
10514|R932|3|0|999|A
10515|R933|3|0|999|A
10516|R934|3|0|999|A
10517|R935|3|0|999|A
10518|Y573|3|0|999|A
10519|Y574|3|0|999|A
10520|Y575|3|0|999|A
10521|Y576|3|0|999|A
10522|R936|3|0|999|A
10523|R937|3|0|999|A
10524|R938|3|0|999|A
10525|R940|3|0|999|A
10526|Y577|3|0|999|A
10527|Y578|3|0|999|A
10528|Y579|3|0|999|A
10529|Y580|3|0|999|A
10530|Y581|3|0|999|A
10531|R941|3|0|999|A
10532|R942|3|0|999|A
10533|R943|3|0|999|A
10534|R944|3|0|999|A
10535|R945|3|0|999|A
10536|R946|3|0|999|A
10537|R947|3|0|999|A
10538|R948|3|0|999|A
10539|Y582|3|0|999|A
10540|Y583|3|0|999|A
10541|Y584|3|0|999|A
10542|Y585|3|0|999|A
10543|Y586|3|0|999|A
10544|R950|3|0|0|A
10545|R959|3|0|0|A
10546|R95X|3|0|0|A
10547|R960|3|1|120|A
10548|R961|3|1|120|A
10549|Y588|3|0|999|A
10550|Y589|3|0|999|A
10551|Y590|3|0|999|A
10552|Y591|3|0|999|A
10553|Y592|3|0|999|A
10554|Y593|3|0|999|A
10555|Y598|3|0|999|A
10556|Y599|3|0|999|A
10557|Y600|3|0|999|A
10558|Y601|3|0|999|A
10559|Y602|3|0|999|A
10560|Y603|3|0|999|A
10561|Y604|3|0|999|A
10562|Y605|3|0|999|A
10563|Y606|3|0|999|A
10564|Y607|3|0|999|A
10565|R98X|3|0|999|A
10566|R99X|3|0|999|A
10567|S000|3|0|999|A
10568|S001|3|0|999|A
10569|Y608|3|0|999|A
10570|Y609|3|0|999|A
10571|Y610|3|0|999|A
10572|Y611|3|0|999|A
10573|S002|3|0|999|A
10574|S003|3|0|999|A
10575|S004|3|0|999|A
10576|S005|3|0|999|A
10577|Y612|3|0|999|A
10578|Y613|3|0|999|A
10579|Y614|3|0|999|A
10580|Y615|3|0|999|A
10581|S007|3|0|999|A
10582|S008|3|0|999|A
10583|S009|3|0|999|A
10584|S010|3|0|999|A
10585|S011|3|0|999|A
10586|Y616|3|0|999|A
10587|Y617|3|0|999|A
10588|Y618|3|0|999|A
10589|Y619|3|0|999|A
10590|S012|3|0|999|A
10591|S013|3|0|999|A
10592|S014|3|0|999|A
10593|S015|3|0|999|A
10594|S017|3|0|999|A
10595|Y620|3|0|999|A
10596|Y621|3|0|999|A
10597|Y622|3|0|999|A
10598|Y623|3|0|999|A
10599|Y624|3|0|999|A
10600|Y625|3|0|999|A
10601|Y626|3|0|999|A
10602|Y628|3|0|999|A
10603|Y629|3|0|999|A
10604|Y630|3|0|999|A
10605|Y631|3|0|999|A
10606|Y632|3|0|999|A
10607|S018|3|0|999|A
10608|S019|3|0|999|A
10609|S020|3|0|999|A
10610|S021|3|0|999|A
10611|S022|3|0|999|A
10612|Y633|3|0|999|A
10613|Y634|3|0|999|A
10614|Y635|3|0|999|A
10615|Y636|3|0|999|A
10616|S023|3|0|999|A
10617|S024|3|0|999|A
10618|S025|3|0|999|A
10619|S026|3|0|999|A
10620|S027|3|0|999|A
10621|Y638|3|0|999|A
10622|Y639|3|0|999|A
10623|Y640|3|0|999|A
10624|Y641|3|0|999|A
10625|S028|3|0|999|A
10626|S029|3|0|999|A
10627|S030|3|0|999|A
10628|S031|3|0|999|A
10629|Y648|3|0|999|A
10630|Y649|3|0|999|A
10631|Y650|3|0|999|A
10632|Y651|3|0|999|A
10633|Y652|3|0|999|A
10634|Y653|3|0|999|A
10635|Y654|3|0|999|A
10636|Y655|3|0|999|A
10637|Y658|3|0|999|A
10638|S032|3|0|999|A
10639|S033|3|0|999|A
10640|S034|3|0|999|A
10641|S035|3|0|999|A
10642|Y66X|3|0|999|A
10643|Y69X|3|0|999|A
10644|Y700|3|0|999|A
10645|Y701|3|0|999|A
10646|S040|3|0|999|A
10647|S041|3|0|999|A
10648|S042|3|0|999|A
10649|S043|3|0|999|A
10650|S044|3|0|999|A
10651|Y702|3|0|999|A
10652|Y703|3|0|999|A
10653|Y708|3|0|999|A
10654|Y710|3|0|999|A
10655|S045|3|0|999|A
10656|S046|3|0|999|A
10657|S047|3|0|999|A
10658|S048|3|0|999|A
10659|S049|3|0|999|A
10660|Y711|3|0|999|A
10661|Y712|3|0|999|A
10662|Y713|3|0|999|A
10663|Y718|3|0|999|A
10664|S050|3|0|999|A
10665|S051|3|0|999|A
10666|S052|3|0|999|A
10667|S053|3|0|999|A
10668|Y720|3|0|999|A
10669|Y721|3|0|999|A
10670|Y722|3|0|999|A
10671|Y723|3|0|999|A
10672|Y728|3|0|999|A
10673|Y730|3|0|999|A
10674|Y731|3|0|999|A
10675|Y732|3|0|999|A
10676|S054|3|0|999|A
10677|S055|3|0|999|A
10678|S056|3|0|999|A
10679|S057|3|0|999|A
10680|S058|3|0|999|A
10681|Y733|3|0|999|A
10682|Y738|3|0|999|A
10683|Y740|3|0|999|A
10684|Y741|3|0|999|A
10685|S059|3|0|999|A
10686|S060|3|0|999|A
10687|S061|3|0|999|A
10688|S062|3|0|999|A
10689|S063|3|0|999|A
10690|Y742|3|0|999|A
10691|Y743|3|0|999|A
10692|Y748|3|0|999|A
10693|S064|3|0|999|A
10694|S065|3|0|999|A
10695|S066|3|0|999|A
10696|S067|3|0|999|A
10697|S068|3|0|999|A
10698|Y750|3|0|999|A
10699|Y751|3|0|999|A
10700|Y752|3|0|999|A
10701|Y753|3|0|999|A
10702|S069|3|0|999|A
10703|S070|3|0|999|A
10704|S071|3|0|999|A
10705|S078|3|0|999|A
10706|S079|3|0|999|A
10707|Y758|3|0|999|A
10708|Y760|2|10|120|F
10709|Y761|2|10|120|F
10710|Y762|2|10|120|F
10711|Y763|2|10|120|F
10712|Y768|2|10|120|F
10713|Y770|3|0|999|A
10714|Y771|3|0|999|A
10715|S080|3|0|999|A
10716|S081|3|0|999|A
10717|S088|3|0|999|A
10718|S089|3|0|999|A
10719|S090|3|0|999|A
10720|S091|3|0|999|A
10721|S092|3|0|999|A
10722|S097|3|0|999|A
10723|Y772|3|0|999|A
10724|Y773|3|0|999|A
10725|Y778|3|0|999|A
10726|Y780|3|0|999|A
10727|S098|3|0|999|A
10728|S099|3|0|999|A
10729|S100|3|0|999|A
10730|S101|3|0|999|A
10731|Y781|3|0|999|A
10732|Y782|3|0|999|A
10733|Y783|3|0|999|A
10734|Y788|3|0|999|A
10735|Y790|3|0|999|A
10736|Y791|3|0|999|A
10737|Y792|3|0|999|A
10738|Y793|3|0|999|A
10739|S107|3|0|999|A
10740|S108|3|0|999|A
10741|S109|3|0|999|A
10742|S110|3|0|999|A
10743|S111|3|0|999|A
10744|Y798|3|0|999|A
10745|Y800|3|0|999|A
10746|Y801|3|0|999|A
10747|Y802|3|0|999|A
10748|S112|3|0|999|A
10749|S117|3|0|999|A
10750|S118|3|0|999|A
10751|S119|3|0|999|A
10752|S120|3|0|999|A
10753|Y803|3|0|999|A
10754|Y808|3|0|999|A
10755|Y810|3|0|999|A
10756|Y811|3|0|999|A
10757|Y812|3|0|999|A
10758|Y813|3|0|999|A
10759|Y818|3|0|999|A
10760|Y820|3|0|999|A
10761|S121|3|0|999|A
10762|S122|3|0|999|A
10763|S127|3|0|999|A
10764|S128|3|0|999|A
10765|S129|3|0|999|A
10766|Y821|3|0|999|A
10767|Y822|3|0|999|A
10768|Y823|3|0|999|A
10769|S130|3|0|999|A
10770|S131|3|0|999|A
10771|S132|3|0|999|A
10772|S133|3|0|999|A
10773|Y828|3|0|999|A
10774|Y830|3|0|999|A
10775|Y831|3|0|999|A
10776|Y832|3|0|999|A
10777|Y833|3|0|999|A
10778|Y834|3|0|999|A
10779|S134|3|0|999|A
10780|S135|3|0|999|A
10781|S136|3|0|999|A
10782|S140|3|0|999|A
10783|Y835|3|0|999|A
10784|Y836|3|0|999|A
10785|Y838|3|0|999|A
10786|Y839|3|0|999|A
10787|S141|3|0|999|A
10788|S142|3|0|999|A
10789|S143|3|0|999|A
10790|S144|3|0|999|A
10791|S145|3|0|999|A
10792|S146|3|0|999|A
10793|S150|3|0|999|A
10794|S151|3|0|999|A
10795|Y840|3|0|999|A
10796|Y841|3|0|999|A
10797|Y842|3|0|999|A
10798|Y843|3|0|999|A
10799|S152|3|0|999|A
10800|S153|3|0|999|A
10801|S157|3|0|999|A
10802|S158|3|0|999|A
10803|Y844|3|0|999|A
10804|Y845|3|0|999|A
10805|Y846|3|0|999|A
10806|Y847|3|0|999|A
10807|S159|3|0|999|A
10808|S16X|3|0|999|A
10809|S170|3|0|999|A
10810|S178|3|0|999|A
10811|Y848|3|0|999|A
10812|Y849|3|0|999|A
10813|Y850|3|0|999|A
10814|Y859|3|0|999|A
10815|S179|3|0|999|A
10816|S18X|3|0|999|A
10817|S197|3|0|999|A
10818|S198|3|0|999|A
10819|Y86X|3|0|999|A
10820|Y870|3|0|999|A
10821|Y871|3|0|999|A
10822|Y872|3|0|999|A
10823|S199|3|0|999|A
10824|S200|3|0|999|A
10825|S201|3|0|999|A
10826|S202|3|0|999|A
10827|S203|3|0|999|A
10828|Y880|3|0|999|A
10829|Y881|3|0|999|A
10830|Y882|3|0|999|A
10831|Y883|3|0|999|A
10832|S204|3|0|999|A
10833|S207|3|0|999|A
10834|S208|3|0|999|A
10835|S210|3|0|999|A
10836|S211|3|0|999|A
10837|Y890|3|0|999|A
10838|Y891|3|0|999|A
10839|Y899|3|0|999|A
10840|Y900|3|0|999|A
10841|Y901|3|0|999|A
10842|S212|3|0|999|A
10843|S217|3|0|999|A
10844|S218|3|0|999|A
10845|S219|3|0|999|A
10846|S220|3|0|999|A
10847|Y902|3|0|999|A
10848|Y903|3|0|999|A
10849|Y904|3|0|999|A
10850|Y905|3|0|999|A
10851|S221|3|0|999|A
10852|S222|3|0|999|A
10853|S223|3|0|999|A
10854|S224|3|0|999|A
10855|Y906|3|0|999|A
10856|Y907|3|0|999|A
10857|Y908|3|0|999|A
10858|Y909|3|0|999|A
10859|S225|3|0|999|A
10860|S228|3|0|999|A
10861|S229|3|0|999|A
10862|S230|3|0|999|A
10863|Y910|3|0|999|A
10864|Y911|3|0|999|A
10865|Y912|3|0|999|A
10866|Y913|3|0|999|A
10867|Y919|3|0|999|A
10868|S231|3|0|999|A
10869|S232|3|0|999|A
10870|S233|3|0|999|A
10871|S234|3|0|999|A
10872|Y95X|3|0|999|A
10873|Y96X|3|0|999|A
10874|Y97X|3|0|999|A
10875|Y98X|3|0|999|A
10876|Z000|3|0|999|A
10877|S235|3|0|999|A
10878|S240|3|0|999|A
10879|S241|3|0|999|A
10880|S242|3|0|999|A
10881|Z001|3|0|4|A
10882|Z002|3|5|9|A
10883|Z003|3|10|17|A
10884|Z004|3|0|999|A
10885|S243|3|0|999|A
10886|S244|3|0|999|A
10887|S245|3|0|999|A
10888|S246|3|0|999|A
10889|Z005|3|0|999|A
10890|Z006|3|0|999|A
10891|Z008|3|0|999|A
10892|Z010|3|0|999|A
10893|S250|3|0|999|A
10894|S251|3|0|999|A
10895|S252|3|0|999|A
10896|S253|3|0|999|A
10897|Z011|3|0|999|A
10898|Z012|3|0|999|A
10899|Z013|3|0|999|A
10900|Z014|2|10|120|F
10901|S254|3|0|999|A
10902|S255|3|0|999|A
10903|S257|3|0|999|A
10904|S258|3|0|999|A
10905|Z015|3|0|999|A
10906|Z016|3|0|999|A
10907|Z017|3|0|999|A
10908|Z018|3|0|999|A
10909|S259|3|0|999|A
10910|S260|3|0|999|A
10911|S268|3|0|999|A
10912|S269|3|0|999|A
10913|S270|3|0|999|A
10914|S271|3|0|999|A
10915|S272|3|0|999|A
10916|S273|3|0|999|A
10917|S274|3|0|999|A
10918|Z019|3|0|999|A
10919|Z020|3|0|999|A
10920|Z021|3|0|999|A
10921|Z022|3|0|999|A
10922|S275|3|0|999|A
10923|S276|3|0|999|A
10924|S277|3|0|999|A
10925|S278|3|0|999|A
10926|Z023|3|0|999|A
10927|Z024|3|0|999|A
10928|Z025|3|0|999|A
10929|Z026|3|0|999|A
10930|S279|3|0|999|A
10931|S280|3|0|999|A
10932|S281|3|0|999|A
10933|S290|3|0|999|A
10934|Z027|3|0|999|A
10935|Z028|3|0|999|A
10936|Z029|3|0|999|A
10937|Z030|3|0|999|A
10938|S297|3|0|999|A
10939|S298|3|0|999|A
10940|S299|3|0|999|A
10941|S300|3|0|999|A
10942|Z031|3|0|999|A
10943|Z032|3|0|999|A
10944|Z033|3|0|999|A
10945|Z034|3|0|999|A
10946|S301|3|0|999|A
10947|S302|3|0|999|A
10948|S307|3|0|999|A
10949|S308|3|0|999|A
10950|Z035|3|0|999|A
10951|Z036|3|0|999|A
10952|Z038|3|0|999|A
10953|Z039|3|0|999|A
10954|S309|3|0|999|A
10955|S310|3|0|999|A
10956|S311|3|0|999|A
10957|S312|1|0|999|M
10958|Z040|3|0|999|A
10959|Z041|3|0|999|A
10960|Z042|3|12|85|A
10961|Z043|3|0|999|A
10962|S313|1|0|999|M
10963|S314|2|0|999|F
10964|S315|3|0|999|A
10965|S317|3|0|999|A
10966|Z044|3|0|999|A
10967|Z045|3|0|999|A
10968|Z046|3|0|999|A
10969|Z048|3|0|999|A
10970|S318|3|0|999|A
10971|S320|3|0|999|A
10972|S321|3|0|999|A
10973|S322|3|0|999|A
10974|S323|3|0|999|A
10975|Z049|3|0|999|A
10976|Z080|3|0|999|A
10977|Z081|3|0|999|A
10978|Z082|3|0|999|A
10979|S324|3|0|999|A
10980|S325|3|0|999|A
10981|S327|3|0|999|A
10982|S328|3|0|999|A
10983|Z087|3|0|999|A
10984|Z088|3|0|999|A
10985|Z089|3|0|999|A
10986|Z090|3|0|999|A
10987|S330|3|0|999|A
10988|S331|3|0|999|A
10989|S332|3|0|999|A
10990|S333|3|0|999|A
10991|Z091|3|0|999|A
10992|Z092|3|0|999|A
10993|Z093|3|0|999|A
10994|Z094|3|0|999|A
10995|S334|3|0|999|A
10996|S335|3|0|999|A
10997|S336|3|0|999|A
10998|S337|3|0|999|A
10999|Z097|3|0|999|A
11000|Z098|3|0|999|A
11001|Z099|3|0|999|A
11002|Z100|3|0|999|A
11003|S340|3|0|999|A
11004|S341|3|0|999|A
11005|S342|3|0|999|A
11006|S343|3|0|999|A
11007|Z101|3|0|999|A
11008|Z102|3|0|999|A
11009|Z103|3|0|999|A
11010|Z108|3|0|999|A
11011|S344|3|0|999|A
11012|S345|3|0|999|A
11013|S346|3|0|999|A
11014|S348|3|0|999|A
11015|Z110|3|0|999|A
11016|Z111|3|0|999|A
11017|Z112|3|0|999|A
11018|Z113|3|0|999|A
11019|S350|3|0|999|A
11020|S351|3|0|999|A
11021|S352|3|0|999|A
11022|S353|3|0|999|A
11023|Z114|3|0|999|A
11024|Z115|3|0|999|A
11025|Z116|3|0|999|A
11026|Z118|3|0|999|A
11027|S354|3|0|999|A
11028|S355|3|0|999|A
11029|S357|3|0|999|A
11030|S358|3|0|999|A
11031|Z119|3|0|999|A
11032|Z120|3|0|999|A
11033|Z121|3|0|999|A
11034|Z122|3|0|999|A
11035|S359|3|0|999|A
11036|S360|3|0|999|A
11037|S361|3|0|999|A
11038|S362|3|0|999|A
11039|Z123|3|0|999|A
11040|Z124|2|10|120|F
11041|Z125|1|20|120|M
11042|Z126|3|0|999|A
11043|Z128|3|0|999|A
11044|Z129|3|0|999|A
11045|Z130|3|0|999|A
11046|Z131|3|0|999|A
11047|Z132|3|0|999|A
11048|Z133|3|0|999|A
11049|Z134|3|0|9|A
11050|Z135|3|0|999|A
11051|Z136|3|0|999|A
11052|Z137|3|0|999|A
11053|Z138|3|0|999|A
11054|Z139|3|0|999|A
11055|Z200|3|0|999|A
11056|Z201|3|0|999|A
11057|Z202|3|0|999|A
11058|Z203|3|0|999|A
11059|Z204|3|0|999|A
11060|Z205|3|0|999|A
11061|Z206|3|0|999|A
11062|Z207|3|0|999|A
11063|S363|3|0|999|A
11064|S364|3|0|999|A
11065|S365|3|0|999|A
11066|S366|3|0|999|A
11067|S367|3|0|999|A
11068|Z208|3|0|999|A
11069|Z209|3|0|999|A
11070|Z21X|3|0|999|A
11071|Z220|3|0|999|A
11072|S368|3|0|999|A
11073|S369|3|0|999|A
11074|S370|3|0|999|A
11075|S371|3|0|999|A
11076|Z221|3|0|999|A
11077|Z222|3|0|999|A
11078|Z223|3|0|999|A
11079|Z224|3|0|999|A
11080|S372|3|0|999|A
11081|S373|3|0|999|A
11082|S374|2|0|999|F
11083|S375|2|0|999|F
11084|Z225|3|0|999|A
11085|Z226|3|0|999|A
11086|Z228|3|0|999|A
11087|Z229|3|0|999|A
11088|S376|2|0|999|F
11089|S377|3|0|999|A
11090|S378|3|0|999|A
11091|S379|3|0|999|A
11092|Z230|3|0|999|A
11093|Z231|3|0|999|A
11094|Z232|3|0|15|A
11095|Z233|3|0|999|A
11096|S380|3|0|999|A
11097|S381|3|0|999|A
11098|S382|3|0|999|A
11099|S383|3|0|999|A
11100|Z234|3|0|999|A
11101|Z235|3|0|999|A
11102|Z236|3|0|4|A
11103|Z237|3|0|4|A
11104|S390|3|0|999|A
11105|S396|3|0|999|A
11106|S397|3|0|999|A
11107|S398|3|0|999|A
11108|Z238|3|0|999|A
11109|Z240|3|0|4|A
11110|Z241|3|0|999|A
11111|Z242|3|0|999|A
11112|S399|3|0|999|A
11113|S400|3|0|999|A
11114|S407|3|0|999|A
11115|S408|3|0|999|A
11116|Z243|3|0|999|A
11117|Z244|3|0|14|A
11118|Z245|3|0|999|A
11119|Z246|3|0|999|A
11120|S409|3|0|999|A
11121|S410|3|0|999|A
11122|S411|3|0|999|A
11123|S417|3|0|999|A
11124|S418|3|0|999|A
11125|Z250|3|0|999|A
11126|Z251|3|0|999|A
11127|Z258|3|0|999|A
11128|Z260|3|0|999|A
11129|S420|3|0|999|A
11130|S421|3|0|999|A
11131|S422|3|0|999|A
11132|S423|3|0|999|A
11133|S424|3|0|999|A
11134|Z268|3|0|999|A
11135|Z269|3|0|999|A
11136|Z270|3|0|999|A
11137|Z271|3|0|4|A
11138|S427|3|0|999|A
11139|S428|3|0|999|A
11140|S429|3|0|999|A
11141|S430|3|0|999|A
11142|Z272|3|0|999|A
11143|Z273|3|0|4|A
11144|Z274|3|6|10|A
11145|Z278|3|0|999|A
11146|S431|3|0|999|A
11147|S432|3|0|999|A
11148|S433|3|0|999|A
11149|S434|3|0|999|A
11150|Z279|3|0|999|A
11151|Z280|3|0|999|A
11152|Z281|3|0|999|A
11153|Z282|3|0|999|A
11154|S435|3|0|999|A
11155|S436|3|0|999|A
11156|S437|3|0|999|A
11157|S440|3|0|999|A
11158|S441|3|0|999|A
11159|S442|3|0|999|A
11160|S443|3|0|999|A
11161|S444|3|0|999|A
11162|Z288|3|0|999|A
11163|Z289|3|0|999|A
11164|Z290|3|0|999|A
11165|Z291|3|0|999|A
11166|Z292|3|0|999|A
11167|S445|3|0|999|A
11168|S447|3|0|999|A
11169|S448|3|0|999|A
11170|S449|3|0|999|A
11171|Z298|3|0|999|A
11172|Z299|3|0|999|A
11173|Z300|3|10|54|A
11174|Z301|2|10|54|F
11175|S450|3|0|999|A
11176|S451|3|0|999|A
11177|S452|3|0|999|A
11178|S453|3|0|999|A
11179|Z302|3|0|999|A
11180|Z303|2|10|54|F
11181|Z304|3|10|54|A
11182|Z305|2|10|54|F
11183|Z308|3|0|999|A
11184|S457|3|0|999|A
11185|S458|3|0|999|A
11186|S459|3|0|999|A
11187|S460|3|0|999|A
11188|S461|3|0|999|A
11189|S462|3|0|999|A
11190|S463|3|0|999|A
11191|S467|3|0|999|A
11192|Z309|3|0|999|A
11193|Z310|3|0|999|A
11194|Z311|2|20|35|F
11195|Z312|2|20|35|F
11196|Z313|3|20|35|A
11197|S468|3|0|999|A
11198|S469|3|0|999|A
11199|S47X|3|0|999|A
11200|S480|3|0|999|A
11201|Z314|3|20|50|A
11202|Z315|3|0|999|A
11203|Z316|3|0|999|A
11204|Z318|3|0|999|A
11205|Z319|3|0|999|A
11206|S481|3|0|999|A
11207|S489|3|0|999|A
11208|S497|3|0|999|A
11209|S498|3|0|999|A
11210|Z320|2|10|54|F
11211|Z321|2|10|54|F
11212|Z33X|2|10|54|F
11213|Z340|2|10|54|F
11214|Z348|2|10|54|F
11215|S499|3|0|999|A
11216|S500|3|0|999|A
11217|S501|3|0|999|A
11218|S507|3|0|999|A
11219|Z349|2|10|54|F
11220|Z350|2|10|54|F
11221|Z351|2|10|54|F
11222|Z352|2|10|54|F
11223|S508|3|0|999|A
11224|S509|3|0|999|A
11225|S510|3|0|999|A
11226|S517|3|0|999|A
11227|S518|3|0|999|A
11228|Z353|2|10|54|F
11229|Z354|2|10|54|F
11230|Z355|2|10|54|F
11231|Z356|2|10|54|F
11232|Z357|2|10|54|F
11233|Z358|2|10|54|F
11234|Z359|2|10|54|F
11235|Z360|2|10|54|F
11236|S519|3|0|999|A
11237|S520|3|0|999|A
11238|S521|3|0|999|A
11239|S522|3|0|999|A
11240|S523|3|0|999|A
11241|Z361|2|10|54|F
11242|Z362|2|10|54|F
11243|Z363|2|10|54|F
11244|Z364|2|10|54|F
11245|Z365|2|10|54|F
11246|Z368|2|10|54|F
11247|Z369|2|10|54|F
11248|Z370|3|10|54|A
11249|Z371|3|10|54|A
11250|Z372|3|10|54|A
11251|Z373|3|10|54|A
11252|Z374|3|10|54|A
11253|Z375|3|10|54|A
11254|Z376|3|10|54|A
11255|Z377|3|10|54|A
11256|Z379|3|10|54|A
11257|Z380|3|0|0|A
11258|Z381|3|0|0|A
11259|Z382|3|0|0|A
11260|S524|3|0|999|A
11261|S525|3|0|999|A
11262|S526|3|0|999|A
11263|S527|3|0|999|A
11264|S528|3|0|999|A
11265|Z383|3|0|0|A
11266|Z384|3|0|0|A
11267|Z385|3|0|0|A
11268|Z386|3|0|0|A
11269|Z387|3|0|0|A
11270|S529|3|0|999|A
11271|S530|3|0|999|A
11272|S531|3|0|999|A
11273|S532|3|0|999|A
11274|Z388|3|0|0|A
11275|Z390|2|10|54|F
11276|Z391|2|10|54|F
11277|Z392|2|10|54|F
11278|S533|3|0|999|A
11279|S534|3|0|999|A
11280|S540|3|0|999|A
11281|S541|3|0|999|A
11282|S542|3|0|999|A
11283|S543|3|0|999|A
11284|S547|3|0|999|A
11285|S548|3|0|999|A
11286|Z400|3|0|999|A
11287|Z408|3|0|999|A
11288|Z409|3|0|999|A
11289|Z410|3|0|999|A
11290|Z411|3|0|999|A
11291|S549|3|0|999|A
11292|S550|3|0|999|A
11293|S551|3|0|999|A
